,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
277,22469,scene0326_00-pillow-4-12-9-10-11,"Looking for a black and white pillow, it's on the couch with the end of the couch opened towards the shelves.",True,223,127,scene0326_00,pillow,12,"['looking', 'for', 'a', 'black', 'and', 'white', 'pillow', 'it', 'is', 'on', 'the', 'couch', 'with', 'the', 'end', 'of', 'the', 'couch', 'opened', 'towards', 'the', 'shelves']",nr3d,True,True,True,True,False,True,pillow,the black and white pillow on the couch with the end opened towards the shelves.,"['couch', 'shelf']","['couch', 'shelf', 'pillow']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
278,27639,scene0085_00-pillow-2-30-28,The bed on the right has a small red pillow. The bed has dark clothes on it. The red pillow is your option,True,67,553,scene0085_00,pillow,30,"['the', 'bed', 'on', 'the', 'right', 'has', 'a', 'small', 'red', 'pillow', 'the', 'bed', 'has', 'dark', 'clothes', 'on', 'it', 'the', 'red', 'pillow', 'is', 'your', 'option']",nr3d,True,True,True,True,True,True,bed,the bed on the right with a small red pillow and dark clothes.,"['pillow', 'clothes']","['pillow', 'clothes', 'bed']","[['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm'], ['clothes', 'cloth', 'shirt', 'pants', 'picture', 'closet', 'wardrobe closet', 'machine', 'jacket', 'object', 'clothing rack'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
279,8187,scene0507_00-curtain-2-4-13,"When facing the sofa bed, choose the curtains on the right.",True,308,610,scene0507_00,curtain,4,"['when', 'facing', 'the', 'sofa', 'bed', 'choose', 'the', 'curtains', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True,curtain,the curtains on the right of the sofa bed.,['sofa bed'],"['sofa bed', 'curtain']","[['sofa bed', 'sofa chair', 'sofa', 'couch', 'couch cushions', 'bed', 'futon', 'furniture', 'mattress', 'seat', 'armchair'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
280,22808,scene0184_00-window-2-24-23,Small window or mirror on wall next to nightstand.,True,609,648,scene0184_00,window,24,"['small', 'window', 'or', 'mirror', 'on', 'wall', 'next', 'to', 'nightstand']",nr3d,True,True,True,False,True,True,window,small window or mirror next to nightstand.,['nightstand'],"['nightstand', 'window']","[['nightstand', 'side table', 'end table', 'drawer', 'table', 'dresser', 'tv stand', 'desk', 'bookshelf', 'coffee table', 'night light'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
281,2464,scene0517_00-chair-3-3-2-4,The correct chair is in the middle of the two and in the middle of the room.,True,411,702,scene0517_00,chair,3,"['the', 'correct', 'chair', 'is', 'in', 'the', 'middle', 'of', 'the', 'two', 'and', 'in', 'the', 'middle', 'of', 'the', 'room']",nr3d,True,True,True,False,False,True,chair,the chair in the middle of the room.,[],['chair'],"[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
282,11507,scene0682_00-kitchen_cabinets-4-11-2-3-5,This cabinet is on the ground and has a coffee maker on it,True,596,283,scene0682_00,kitchen cabinets,11,"['this', 'cabinet', 'is', 'on', 'the', 'ground', 'and', 'has', 'a', 'coffee', 'maker', 'on', 'it']",nr3d,True,True,True,True,False,True,cabinet,the cabinet with a coffee maker on it.,['coffee maker'],"['coffee maker', 'cabinet']","[['coffee maker', 'coffee mug', 'coffee kettle', 'water cooler', 'kettle', 'machine', 'printer', 'cup', 'microwave', 'dispenser', 'rice cooker'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
283,14637,scene0501_00-sink-2-37-38,It's the sink closest to the toilet.,True,659,564,scene0501_00,sink,37,"['it', 'is', 'the', 'sink', 'closest', 'to', 'the', 'toilet']",nr3d,True,True,True,False,False,True,sink,the sink closest to the toilet.,['toilet'],"['toilet', 'sink']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products']]"
284,7662,scene0026_00-toilet-3-11-9-10,"Facing the stalls, the roll of toilet paper hanging from the wall.",True,564,562,scene0026_00,toilet,11,"['facing', 'the', 'stalls', 'the', 'roll', 'of', 'toilet', 'paper', 'hanging', 'from', 'the', 'wall']",nr3d,True,True,False,False,False,True,toilet paper,the toilet paper hanging from the wall.,['wall'],"['wall', 'toilet paper']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['toilet paper', 'paper towel', 'paper', 'toilet', 'toilet paper holder', 'paper towel roll', 'toilet paper dispenser', 'toiletry', 'cloth', 'toilet brush', 'trash can']]"
285,8443,scene0264_00-monitor-4-25-0-1-26,monitor nearest the door,True,175,129,scene0264_00,monitor,25,"['monitor', 'nearest', 'the', 'door']",nr3d,True,True,True,False,False,True,monitor,the monitor near the door.,['door'],"['door', 'monitor']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
286,23307,scene0522_00-plant-2-39-38,The correct plant is closer to the sink and farther from the corner of the room.,True,411,648,scene0522_00,plant,39,"['the', 'correct', 'plant', 'is', 'closer', 'to', 'the', 'sink', 'and', 'farther', 'from', 'the', 'corner', 'of', 'the', 'room']",nr3d,True,True,True,False,False,True,plant,the correct plant closer to the sink and farther from the corner of the room.,['sink'],"['sink', 'plant']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container']]"
