,scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train,summarized_utterance,target_object,anchor_objects,referential_order,ref_objects_rel
402,scene0370_00,13,"[6, 14, 15]",select the chair that is closer to the microwave,scene0370_00-chair-4-13-6-14-15,horizontal,closest,chair,['microwave'],[16],"['select', 'the', 'chair', 'that', 'is', 'closer', 'to', 'the', 'microwave']",sr3d,True,True,True,select the chair that is closer to the microwave,chair,"['microwave', 'chair']","['microwave', 'chair']","[['microwave', 'oven', 'stove', 'toaster oven', 'coffee maker', 'machine', 'washing machine', 'object', 'toaster', 'picture', 'box'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
403,scene0416_01,37,[10],select the trash can that is far away from the bathtub,scene0416_01-trash_can-2-37-10,horizontal,farthest,trash can,['bathtub'],[12],"['select', 'the', 'trash', 'can', 'that', 'is', 'far', 'away', 'from', 'the', 'bathtub']",sr3d,True,True,True,select the trash can that is far away from the bathtub,trash can,"['bathtub', 'trash can']","['bathtub', 'trash can']","[['bathtub', 'bath products', 'bath walls', 'urinal', 'shower', 'sink', 'shower floor', 'toilet', 'bed', 'bathroom counter', 'boat'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
404,scene0160_04,11,[13],find the end table that is next to the sofa chair,scene0160_04-end_table-2-11-13,horizontal,closest,end table,['sofa chair'],[5],"['find', 'the', 'end', 'table', 'that', 'is', 'next', 'to', 'the', 'sofa', 'chair']",sr3d,True,True,True,find the end table that is next to the sofa chair,end table,"['sofa chair', 'end table']","['sofa chair', 'end table']","[['sofa chair', 'sofa bed', 'sofa', 'chair', 'couch', 'couch cushions', 'armchair', 'folded chair', 'furniture', 'office chair', 'seat'], ['end table', 'side table', 'table', 'coffee table', 'dining table', 'nightstand', 'folded table', 'tv stand', 'furniture', 'desk', 'round table']]"
405,scene0126_02,16,"[4, 17]",choose the chair that is near the door,scene0126_02-chair-3-16-4-17,horizontal,closest,chair,['door'],[20],"['choose', 'the', 'chair', 'that', 'is', 'near', 'the', 'door']",sr3d,True,True,True,choose the chair that is near the door,chair,"['door', 'chair']","['door', 'chair']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
406,scene0262_01,10,[6],find the book that is closer to the telephone,scene0262_01-book-2-10-6,horizontal,closest,book,['telephone'],[16],"['find', 'the', 'book', 'that', 'is', 'closer', 'to', 'the', 'telephone']",sr3d,True,True,True,find the book that is closer to the telephone,book,"['telephone', 'book']","['telephone', 'book']","[['telephone', 'tv', 'mail', 'headphones', 'picture', 'remote', 'switch', 'iron', 'clock', 'block', 'pipe'], ['book', 'picture', 'music book', 'magazine', 'block', 'box', 'card', 'paper', 'object', 'machine', 'board']]"
407,scene0498_01,10,[13],choose the kitchen cabinets that are far from the kitchen cabinet,scene0498_01-kitchen_cabinets-2-10-13,horizontal,farthest,kitchen cabinets,['kitchen cabinet'],[12],"['choose', 'the', 'kitchen', 'cabinets', 'that', 'are', 'far', 'from', 'the', 'kitchen', 'cabinet']",sr3d,True,True,True,choose the kitchen cabinets that are far from the kitchen cabinet,kitchen cabinet,"['kitchen cabinet', 'kitchen cabinet']","['kitchen cabinet', 'kitchen cabinet']","[['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter'], ['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter']]"
408,scene0276_01,22,"[23, 51]",find the chair that is near the mirror,scene0276_01-chair-3-22-23-51,horizontal,closest,chair,['mirror'],[44],"['find', 'the', 'chair', 'that', 'is', 'near', 'the', 'mirror']",sr3d,True,True,True,find the chair that is near the mirror,chair,"['mirror', 'chair']","['mirror', 'chair']","[['mirror', 'mirror doors', 'glass', 'window', 'tv', 'frame', 'tap', 'door', 'bar', 'wig', 'car'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
409,scene0101_05,35,[48],choose the backpack that is close to the laundry hamper,scene0101_05-backpack-2-35-48,horizontal,closest,backpack,['laundry hamper'],[8],"['choose', 'the', 'backpack', 'that', 'is', 'close', 'to', 'the', 'laundry', 'hamper']",sr3d,True,True,True,choose the backpack that is close to the laundry hamper,backpack,"['laundry hamper', 'backpack']","['laundry hamper', 'backpack']","[['laundry hamper', 'laundry basket', 'laundry bag', 'hamper', 'recycling bin', 'trash can', 'clothes dryer', 'trash bin', 'storage bin', 'washing machine', 'plastic storage bin'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag']]"
410,scene0276_00,9,[8],the table that is in the center of the toilet paper and the radiator,scene0276_00-table-2-9-8,between,between,table,"['toilet paper', 'radiator']","[19, 41]","['the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'toilet', 'paper', 'and', 'the', 'radiator']",sr3d,True,True,True,the table that is in the center of the toilet paper and the radiator,table,"['toilet paper', 'radiator', 'table']","['toilet paper', 'radiator', 'table']","[['toilet paper', 'paper towel', 'paper', 'toilet', 'toilet paper holder', 'paper towel roll', 'toilet paper dispenser', 'toiletry', 'cloth', 'toilet brush', 'trash can'], ['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
411,scene0416_02,41,[10],the suitcase that is near the office chair,scene0416_02-suitcase-2-41-10,horizontal,closest,suitcase,['office chair'],[16],"['the', 'suitcase', 'that', 'is', 'near', 'the', 'office', 'chair']",sr3d,True,True,True,the suitcase that is near the office chair,suitcase,"['office chair', 'suitcase']","['office chair', 'suitcase']","[['office chair', 'chair', 'armchair', 'furniture', 'folded chair', 'rocking chair', 'carseat', 'sofa chair', 'massage chair', 'exercise bike', 'seat'], ['suitcase', 'luggage', 'briefcase', 'duffel bag', 'instrument case', 'case', 'box', 'lunch box', 'guitar case', 'backpack', 'toolbox']]"
412,scene0379_00,25,"[35, 36]",select the keyboard that is far from the cabinet,scene0379_00-keyboard-3-25-35-36,horizontal,farthest,keyboard,['cabinet'],[3],"['select', 'the', 'keyboard', 'that', 'is', 'far', 'from', 'the', 'cabinet']",sr3d,True,True,True,select the keyboard that is far from the cabinet,keyboard,"['cabinet', 'keyboard']","['cabinet', 'keyboard']","[['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board'], ['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block']]"
413,scene0571_00,6,[9],select the door that is far from the toilet,scene0571_00-door-2-6-9,horizontal,farthest,door,['toilet'],[7],"['select', 'the', 'door', 'that', 'is', 'far', 'from', 'the', 'toilet']",sr3d,True,True,True,select the door that is far from the toilet,door,"['toilet', 'door']","['toilet', 'door']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
414,scene0673_05,55,[29],find the pillow that is close to the microwave,scene0673_05-pillow-2-55-29,horizontal,closest,pillow,['microwave'],[106],"['find', 'the', 'pillow', 'that', 'is', 'close', 'to', 'the', 'microwave']",sr3d,True,True,True,find the pillow that is close to the microwave,pillow,"['microwave', 'pillow']","['microwave', 'pillow']","[['microwave', 'oven', 'stove', 'toaster oven', 'coffee maker', 'machine', 'washing machine', 'object', 'toaster', 'picture', 'box'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
415,scene0540_01,30,"[36, 38]",select the recycling bin that is in front of the couch,scene0540_01-recycling_bin-3-30-36-38,allocentric,front,recycling bin,['couch'],[0],"['select', 'the', 'recycling', 'bin', 'that', 'is', 'in', 'front', 'of', 'the', 'couch']",sr3d,True,True,True,select the recycling bin that is in front of the couch,recycling bin,"['couch', 'recycling bin']","['couch', 'recycling bin']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['recycling bin', 'trash bin', 'plastic bin', 'storage bin', 'trash can', 'plastic storage bin', 'compost bin', 'storage container', 'food container', 'plastic container', 'laundry hamper']]"
416,scene0235_00,23,[35],choose the picture that is closer to the telephone,scene0235_00-picture-2-23-35,horizontal,closest,picture,['telephone'],[29],"['choose', 'the', 'picture', 'that', 'is', 'closer', 'to', 'the', 'telephone']",sr3d,True,True,True,choose the picture that is closer to the telephone,picture,"['telephone', 'picture']","['telephone', 'picture']","[['telephone', 'tv', 'mail', 'headphones', 'picture', 'remote', 'switch', 'iron', 'clock', 'block', 'pipe'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
417,scene0515_01,58,[59],"facing the front of the chair, choose the window that is on the right side of it",scene0515_01-window-2-58-59,allocentric,right,window,['chair'],[66],"['facing', 'the', 'front', 'of', 'the', 'chair', 'choose', 'the', 'window', 'that', 'is', 'on', 'the', 'right', 'side', 'of', 'it']",sr3d,True,True,True,"facing the front of the chair, choose the window that is on the right side of it",window,"['chair', 'window']","['chair', 'window']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
418,scene0264_02,1,"[2, 3, 4]",select the chair that is near the keyboard,scene0264_02-chair-4-1-2-3-4,horizontal,closest,chair,['keyboard'],[18],"['select', 'the', 'chair', 'that', 'is', 'near', 'the', 'keyboard']",sr3d,True,True,True,select the chair that is near the keyboard,chair,"['keyboard', 'chair']","['keyboard', 'chair']","[['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
419,scene0536_01,19,[20],find the table that is near the door,scene0536_01-table-2-19-20,horizontal,closest,table,['door'],[11],"['find', 'the', 'table', 'that', 'is', 'near', 'the', 'door']",sr3d,True,True,True,find the table that is near the door,table,"['door', 'table']","['door', 'table']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
420,scene0159_00,6,[12],select the door that is closer to the chair,scene0159_00-door-2-6-12,horizontal,closest,door,['chair'],[2],"['select', 'the', 'door', 'that', 'is', 'closer', 'to', 'the', 'chair']",sr3d,True,True,True,select the door that is closer to the chair,door,"['chair', 'door']","['chair', 'door']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
421,scene0515_00,54,[44],find the backpack that is far away from the kitchen counter,scene0515_00-backpack-2-54-44,horizontal,farthest,backpack,['kitchen counter'],[38],"['find', 'the', 'backpack', 'that', 'is', 'far', 'away', 'from', 'the', 'kitchen', 'counter']",sr3d,True,True,True,find the backpack that is far away from the kitchen counter,backpack,"['kitchen counter', 'backpack']","['kitchen counter', 'backpack']","[['kitchen counter', 'bathroom counter', 'kitchen island', 'kitchen cabinet', 'counter', 'breakfast bar', 'dining table', 'table', 'workbench', 'drawer', 'coffee maker'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag']]"
422,scene0419_02,38,[39],select the couch that is closer to the kitchen cabinets,scene0419_02-couch-2-38-39,horizontal,closest,couch,['kitchen cabinets'],[53],"['select', 'the', 'couch', 'that', 'is', 'closer', 'to', 'the', 'kitchen', 'cabinets']",sr3d,True,True,True,select the couch that is closer to the kitchen cabinets,couch,"['kitchen cabinet', 'couch']","['kitchen cabinet', 'couch']","[['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
423,scene0472_00,20,"[21, 22]",the chair that is far away from the kitchen cabinet,scene0472_00-chair-3-20-21-22,horizontal,farthest,chair,['kitchen cabinet'],[25],"['the', 'chair', 'that', 'is', 'far', 'away', 'from', 'the', 'kitchen', 'cabinet']",sr3d,True,True,True,the chair that is far away from the kitchen cabinet,chair,"['kitchen cabinet', 'chair']","['kitchen cabinet', 'chair']","[['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
424,scene0547_00,0,[52],the desk that is between the door and the radiator,scene0547_00-desk-2-0-52,between,between,desk,"['door', 'radiator']","[10, 51]","['the', 'desk', 'that', 'is', 'between', 'the', 'door', 'and', 'the', 'radiator']",sr3d,True,True,True,the desk that is between the door and the radiator,desk,"['door', 'radiator', 'desk']","['door', 'radiator', 'desk']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
425,scene0613_02,6,"[25, 26]",find the box that is closer to the storage bin,scene0613_02-box-3-6-25-26,horizontal,closest,box,['storage bin'],[38],"['find', 'the', 'box', 'that', 'is', 'closer', 'to', 'the', 'storage', 'bin']",sr3d,True,True,True,find the box that is closer to the storage bin,box,"['storage bin', 'box']","['storage bin', 'box']","[['storage bin', 'plastic storage bin', 'storage container', 'storage box', 'storage organizer', 'plastic bin', 'recycling bin', 'trash bin', 'storage shelf', 'plastic container', 'trash can'], ['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate']]"
426,scene0419_01,20,"[7, 13]",the kitchen cabinet that is near the desk,scene0419_01-kitchen_cabinet-3-20-7-13,horizontal,closest,kitchen cabinet,['desk'],[39],"['the', 'kitchen', 'cabinet', 'that', 'is', 'near', 'the', 'desk']",sr3d,True,True,True,the kitchen cabinet that is near the desk,kitchen cabinet,"['desk', 'kitchen cabinet']","['desk', 'kitchen cabinet']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter']]"
