,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
1099,6469,scene0471_00-bathroom_stall-2-6-3,The correct stall is beside the toilet.,True,411,129,scene0471_00,bathroom stall,6,"['the', 'correct', 'stall', 'is', 'beside', 'the', 'toilet']",nr3d,True,True,True,False,False,True,stand,the stall beside the toilet.,['toilet'],"['toilet', 'stand']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['stand', 'step', 'display', 'picture', 'structure', 'block', 'machine', 'scale', 'counter', 'frame', 'heater']]"
1100,11355,scene0493_00-whiteboard-3-14-11-13,wide whiteboard above the table,True,534,706,scene0493_00,whiteboard,14,"['wide', 'whiteboard', 'above', 'the', 'table']",nr3d,True,True,True,False,True,True,whiteboard,whiteboard above the table,['table'],"['table', 'whiteboard']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard']]"
1101,20731,scene0477_00-bed-2-2-1,pick the bed nearest the chair and art,True,175,85,scene0477_00,bed,2,"['pick', 'the', 'bed', 'nearest', 'the', 'chair', 'and', 'art']",nr3d,True,True,True,False,False,True,bed,the bed nearest the chair and art.,"['chair', 'salt']","['chair', 'salt', 'bed']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['salt', 'picture', 'can', 'wig', 'scale', 'tap', 'block', 'fan', 'mail', 'mat', 'cap'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
1102,21510,scene0380_00-radiator-2-8-7,"if looking at the windows from the door, the radiator on the right.",True,94,353,scene0380_00,radiator,8,"['if', 'looking', 'at', 'the', 'windows', 'from', 'the', 'door', 'the', 'radiator', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True,radiator,the radiator on the right when looking at the windows from the door.,"['door', 'window']","['door', 'window', 'radiator']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail']]"
1103,11647,scene0379_00-radiator-2-21-22,"It is the radiator on the left, not next to the trash can.",True,56,17,scene0379_00,radiator,21,"['it', 'is', 'the', 'radiator', 'on', 'the', 'left', 'not', 'next', 'to', 'the', 'trash', 'can']",nr3d,True,True,True,False,False,True,radiator,the radiator on the left.,[],['radiator'],"[['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail']]"
1104,13603,scene0370_00-chair-4-15-6-13-14,chair closest to the yellow barrier.,True,94,132,scene0370_00,chair,15,"['chair', 'closest', 'to', 'the', 'yellow', 'barrier']",nr3d,True,True,True,True,False,True,chair,the chair closest to the yellow barrier.,['barrier'],"['barrier', 'chair']","[['barrier', 'barricade', 'rail', 'picture', 'stand', 'counter', 'divider', 'block', 'step', 'heater', 'case'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1105,27905,scene0383_00-box-2-13-17,The box that is up on top of the cabinet.,True,324,714,scene0383_00,box,13,"['the', 'box', 'that', 'is', 'up', 'on', 'top', 'of', 'the', 'cabinet']",nr3d,True,True,True,False,False,True,box,the box on top of the cabinet.,['cabinet'],"['cabinet', 'box']","[['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board'], ['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate']]"
1106,22165,scene0473_00-door-2-4-3,The door that is close to the fan,True,596,706,scene0473_00,door,4,"['the', 'door', 'that', 'is', 'close', 'to', 'the', 'fan']",nr3d,True,True,True,False,False,True,door,the door close to the fan.,['fan'],"['fan', 'door']","[['fan', 'picture', 'heater', 'tv', 'vent', 'salt', 'can', 'star', 'mail', 'plate', 'machine'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
1107,25867,scene0520_00-table-4-11-10-12-21,The midsize table with the 3 chairs around it.,True,16,368,scene0520_00,table,11,"['the', 'midsize', 'table', 'with', 'the', 'three', 'chairs', 'around', 'it']",nr3d,True,True,True,False,False,True,table,the table with 3 chairs around it.,['chair'],"['chair', 'table']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
1108,28417,scene0268_00-towel-5-13-14-15-16-17,If you looking at the toilet its the towel on the top on the left,True,596,648,scene0268_00,towel,13,"['if', 'you', 'looking', 'at', 'the', 'toilet', 'its', 'the', 'towel', 'on', 'the', 'top', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,towel,the towel on the top left of the toilet.,['toilet'],"['toilet', 'towel']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock']]"
1109,2439,scene0040_00-monitor-4-2-1-32-60,the large monitor in front of the blue mousepad,False,220,257,scene0040_00,monitor,2,"['the', 'large', 'monitor', 'in', 'front', 'of', 'the', 'blue', 'mousepad']",nr3d,True,True,True,True,True,True,monitor,the large monitor in front of the blue mousepad.,['laptop'],"['laptop', 'monitor']","[['laptop', 'keyboard', 'notepad', 'printer', 'tv', 'picture', 'machine', 'mail', 'controller', 'copier', 'folder'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
1110,28414,scene0477_00-lamp-2-35-9,the right smaller lamp,True,224,648,scene0477_00,lamp,35,"['the', 'right', 'smaller', 'lamp']",nr3d,True,True,True,False,True,True,lamp,the smaller lamp on the right.,[],['lamp'],"[['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
1111,13202,scene0145_00-coffee_table-2-14-15,the large round brown table,True,570,30,scene0145_00,coffee table,14,"['the', 'large', 'round', 'brown', 'table']",nr3d,True,True,False,True,True,True,table,the large round brown table.,[],['table'],"[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
1112,27816,scene0133_00-chair-5-2-3-4-5-20,The brown chair is located in front of two red chairs,True,694,593,scene0133_00,chair,2,"['the', 'brown', 'chair', 'is', 'located', 'in', 'front', 'of', 'two', 'red', 'chairs']",nr3d,True,True,True,True,False,True,chair,the brown chair in front of two red chairs.,[],['chair'],"[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1113,15903,scene0420_00-table-4-6-5-22-25,"if looking at the window, the table on the left side closest to the window.",True,94,580,scene0420_00,table,6,"['if', 'looking', 'at', 'the', 'window', 'the', 'table', 'on', 'the', 'left', 'side', 'closest', 'to', 'the', 'window']",nr3d,True,True,True,False,False,True,table,the table on the left side closest to the window.,['window'],"['window', 'table']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
1114,11069,scene0118_00-chair-4-14-10-13-16,The second chair from your left,True,175,132,scene0118_00,chair,14,"['the', 'second', 'chair', 'from', 'your', 'left']",nr3d,True,True,True,False,False,True,chair,the chair second from the left.,[],['chair'],"[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1115,18773,scene0464_00-books-6-43-33-36-44-46-48,"if you are looking at the tall bookshelf is the books on the top, the ones on the left",True,504,645,scene0464_00,books,43,"['if', 'you', 'are', 'looking', 'at', 'the', 'tall', 'bookshelf', 'is', 'the', 'books', 'on', 'the', 'top', 'the', 'ones', 'on', 'the', 'left']",nr3d,True,True,True,False,True,True,book,the books on the top left of the tall bookshelf.,['bookshelf'],"['bookshelf', 'book']","[['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case'], ['book', 'picture', 'music book', 'magazine', 'block', 'box', 'card', 'paper', 'object', 'machine', 'board']]"
1116,17448,scene0672_00-window-2-6-24,The smaller window near the fireplace,True,67,717,scene0672_00,window,6,"['the', 'smaller', 'window', 'near', 'the', 'fireplace']",nr3d,True,True,True,False,True,True,window,the window near the fireplace.,['fireplace'],"['fireplace', 'window']","[['fireplace', 'oven', 'stove', 'bookshelf', 'tv stand', 'furniture', 'heater', 'candle', 'couch', 'decoration', 'structure'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
1117,3781,scene0469_00-keyboard-4-25-26-27-28,This keyboard is closest to the chair with the light blue seat-back.,True,353,70,scene0469_00,keyboard,25,"['this', 'keyboard', 'is', 'closest', 'to', 'the', 'chair', 'with', 'the', 'light', 'blue', 'seat', 'back']",nr3d,True,True,True,True,False,True,keyboard,the keyboard closest to the chair with the light blue seat-back.,"['chair', 'seat']","['chair', 'seat', 'keyboard']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['seat', 'chair', 'carseat', 'armchair', 'picture', 'furniture', 'car', 'scale', 'stand', 'mat', 'step'], ['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block']]"
1118,24276,scene0101_00-towel-2-76-86,towel on the white stove,True,534,87,scene0101_00,towel,76,"['towel', 'on', 'the', 'white', 'stove']",nr3d,True,True,True,True,False,True,towel,the towel on the stove.,['stove'],"['stove', 'towel']","[['stove', 'stovetop', 'oven', 'heater', 'machine', 'microwave', 'toaster', 'picture', 'pot', 'vent', 'step'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock']]"
1119,21710,scene0469_00-keyboard-4-26-25-27-28,"Keyboards on the whiteboard side, it is the one on the right",True,129,346,scene0469_00,keyboard,26,"['keyboards', 'on', 'the', 'whiteboard', 'side', 'it', 'is', 'the', 'one', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True,keyboard,the keyboard on the right side of the whiteboard.,['whiteboard'],"['whiteboard', 'keyboard']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block']]"
1120,7486,scene0392_00-cabinet-2-33-3,"The wall cabinet, small and located in smaller room",True,694,412,scene0392_00,cabinet,33,"['the', 'wall', 'cabinet', 'small', 'and', 'located', 'in', 'smaller', 'room']",nr3d,True,True,True,False,True,True,wardrobe cabinet,the small wall cabinet in a smaller room.,[],['wardrobe cabinet'],"[['wardrobe cabinet', 'wardrobe closet', 'bathroom cabinet', 'cabinet door', 'closet door', 'kitchen cabinet', 'cabinet', 'closet', 'closet shelf', 'file cabinet', 'closet wall']]"
1121,943,scene0330_00-pillow-5-12-10-13-14-15,the pillow is the zebra stripe one on the left of the bed,True,127,318,scene0330_00,pillow,12,"['the', 'pillow', 'is', 'the', 'zebra', 'stripe', 'one', 'on', 'the', 'left', 'of', 'the', 'bed']",nr3d,True,True,True,False,False,True,pillow,the zebra stripe pillow on the left of the bed.,['bed'],"['bed', 'pillow']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
1122,9825,scene0515_00-sink-2-0-39,the sink above the weight scale,True,648,339,scene0515_00,sink,0,"['the', 'sink', 'above', 'the', 'weight', 'scale']",nr3d,True,True,True,False,False,True,sink,the sink above the weight scale.,['scale'],"['scale', 'sink']","[['scale', 'picture', 'machine', 'step', 'stand', 'alarm', 'structure', 'block', 'salt', 'object', 'ball'], ['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products']]"
1123,22356,scene0672_00-chair-2-26-1,The chair located directly behind the sofa (Not diagonal to),True,570,358,scene0672_00,chair,26,"['the', 'chair', 'located', 'directly', 'behind', 'the', 'sofa', '(', 'not', 'diagonal', 'to', ')']",nr3d,True,True,True,False,False,True,chair,the chair directly behind the sofa.,['sofa'],"['sofa', 'chair']","[['sofa', 'sofa bed', 'sofa chair', 'couch', 'couch cushions', 'furniture', 'seat', 'armchair', 'futon', 'chair', 'tv'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1124,11625,scene0094_00-sign-2-13-19,The small sign sitting on the counter,True,16,706,scene0094_00,sign,13,"['the', 'small', 'sign', 'sitting', 'on', 'the', 'counter']",nr3d,True,True,True,False,True,True,sign,the small sign on the counter.,['counter'],"['counter', 'sign']","[['counter', 'kitchen counter', 'picture', 'stand', 'bathroom counter', 'block', 'display', 'table', 'object', 'machine', 'step'], ['sign', 'poster', 'picture', 'display', 'board', 'card', 'stand', 'whiteboard', 'plate', 'block', 'postcard']]"
1125,11934,scene0448_00-bottle-5-28-26-27-29-30,"On the window ledge are 4 bottles, choose the second one away from the shower curtain.",True,356,444,scene0448_00,bottle,28,"['on', 'the', 'window', 'ledge', 'are', 'four', 'bottles', 'choose', 'the', 'second', 'one', 'away', 'from', 'the', 'shower', 'curtain']",nr3d,True,True,True,False,False,True,bottle,the second bottle on the window ledge away from the shower curtain.,"['shower curtain', 'windowsill']","['shower curtain', 'windowsill', 'bottle']","[['shower curtain', 'shower curtain rod', 'shower door', 'shower wall', 'curtain', 'shower', 'hand towel', 'shower head', 'laundry bag', 'shower floor', 'toilet paper'], ['windowsill', 'window', 'display case', 'bookshelf', 'shelf', 'railing', 'blinds', 'kitchen counter', 'display', 'nightstand', 'drawer'], ['bottle', 'water bottle', 'spray bottle', 'beer bottles', 'soap bottle', 'shampoo bottle', 'case of water bottles', 'lotion bottle', 'dispenser', 'cup', 'mouthwash bottle']]"
1126,14667,scene0526_00-chair-3-2-3-4,The chair with the most space around it.,False,329,132,scene0526_00,chair,2,"['the', 'chair', 'with', 'the', 'most', 'space', 'around', 'it']",nr3d,True,True,True,False,False,True,chair,the chair with the most space around it.,['picture'],"['picture', 'chair']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1127,9240,scene0632_00-shelf-2-1-4,it is a shelf in the middle of a cabinet with doors and another shelf.,True,26,648,scene0632_00,shelf,1,"['it', 'is', 'a', 'shelf', 'in', 'the', 'middle', 'of', 'a', 'cabinet', 'with', 'doors', 'and', 'another', 'shelf']",nr3d,True,True,True,False,False,True,shelf,the shelf in the middle of a cabinet with doors and another shelf.,"['cabinet', 'door']","['cabinet', 'door', 'shelf']","[['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure']]"
1128,17788,scene0560_00-nightstand-2-6-7,tall 3-drawer nightstand,True,400,196,scene0560_00,nightstand,6,"['tall', 'three', 'drawer', 'nightstand']",nr3d,True,True,False,False,True,True,nightstand,tall nightstand,['scale'],"['scale', 'nightstand']","[['scale', 'picture', 'machine', 'step', 'stand', 'alarm', 'structure', 'block', 'salt', 'object', 'ball'], ['nightstand', 'side table', 'end table', 'drawer', 'table', 'dresser', 'tv stand', 'desk', 'bookshelf', 'coffee table', 'night light']]"
