,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
357,3012,scene0159_00-door-2-6-12,the door is closest to the rug,True,127,471,scene0159_00,door,6,"['the', 'door', 'is', 'closest', 'to', 'the', 'rug']",nr3d,True,True,True,False,False,True,door,the door closest to the rug.,['rug'],"['rug', 'door']","[['rug', 'carpet', 'floor', 'mat', 'tv', 'wig', 'cloth', 'salt', 'blanket', 'bag', 'flag'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
358,10939,scene0429_00-cabinet-2-8-7,the cabinet right above the toilet roll,True,175,714,scene0429_00,cabinet,8,"['the', 'cabinet', 'right', 'above', 'the', 'toilet', 'roll']",nr3d,True,True,True,False,False,True,cabinet,the cabinet above the toilet roll.,['toilet paper'],"['toilet paper', 'cabinet']","[['toilet paper', 'paper towel', 'paper', 'toilet', 'toilet paper holder', 'paper towel roll', 'toilet paper dispenser', 'toiletry', 'cloth', 'toilet brush', 'trash can'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
359,17160,scene0477_00-towel-3-56-48-55,It's the smaller towel that is over the toilet.,True,659,481,scene0477_00,towel,56,"['it', 'is', 'the', 'smaller', 'towel', 'that', 'is', 'over', 'the', 'toilet']",nr3d,True,True,True,False,True,True,towel,the towel over the toilet.,['toilet'],"['toilet', 'towel']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock']]"
360,1225,scene0168_00-computer_tower-4-29-4-6-42,There are three computer towers near the door. Pick the one that is closest to the door.,True,29,5,scene0168_00,computer tower,29,"['there', 'are', 'three', 'computer', 'towers', 'near', 'the', 'door', 'pick', 'the', 'one', 'that', 'is', 'closest', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True,computer tower,the computer tower closest to the door.,['door'],"['door', 'computer tower']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['computer tower', 'laptop', 'media center', 'printer', 'copier', 'structure', 'machine', 'tv', 'elevator', 'boiler', 'exercise machine']]"
361,21345,scene0233_00-desk-2-43-4,"The larger, wooden desk.",True,329,366,scene0233_00,desk,43,"['the', 'larger', 'wooden', 'desk']",nr3d,True,True,False,False,True,True,desk,the larger desk.,[],['desk'],"[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
362,22844,scene0392_00-window-2-15-14,"It is the window next to the bed, not the couch.",True,56,579,scene0392_00,window,15,"['it', 'is', 'the', 'window', 'next', 'to', 'the', 'bed', 'not', 'the', 'couch']",nr3d,True,True,False,False,False,True,window,the window next to the bed.,['bed'],"['bed', 'window']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
363,23495,scene0694_00-window-3-19-17-20,The window in the middle of the other two,True,596,534,scene0694_00,window,19,"['the', 'window', 'in', 'the', 'middle', 'of', 'the', 'other', 'two']",nr3d,True,True,True,False,False,True,window,the window between two others.,['picture'],"['picture', 'window']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
364,10248,scene0521_00-picture-4-21-13-34-36,The big picture in the bedroom above a dresser,True,596,596,scene0521_00,picture,21,"['the', 'big', 'picture', 'in', 'the', 'bedroom', 'above', 'a', 'dresser']",nr3d,True,True,True,False,False,True,picture,the big picture above a dresser in the bedroom.,"['bed', 'dresser']","['bed', 'dresser', 'picture']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['dresser', 'drawer', 'wardrobe cabinet', 'cabinet', 'tv stand', 'wardrobe closet', 'bookshelf', 'nightstand', 'shelf', 'kitchen cabinet', 'closet'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
365,6123,scene0006_00-curtain-3-3-31-32,the bright curtains in the middle of the window,True,67,247,scene0006_00,curtain,3,"['the', 'bright', 'curtains', 'in', 'the', 'middle', 'of', 'the', 'window']",nr3d,True,True,True,True,False,True,curtain,the bright curtains in the window.,['window'],"['window', 'curtain']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
366,3998,scene0271_00-picture-5-32-16-27-28-38,The picture closest to the windows with the red curtains.,True,371,570,scene0271_00,picture,32,"['the', 'picture', 'closest', 'to', 'the', 'windows', 'with', 'the', 'red', 'curtains']",nr3d,True,True,True,True,False,True,picture,the picture closest to the windows with red curtains.,"['window', 'curtain']","['window', 'curtain', 'picture']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
367,6760,scene0297_00-couch-2-6-5,the 3 cushioned couch closest to the blue ottoman,True,220,553,scene0297_00,couch,6,"['the', 'three', 'cushioned', 'couch', 'closest', 'to', 'the', 'blue', 'ottoman']",nr3d,True,True,True,True,False,True,couch,the couch closest to the blue ottoman.,['ottoman'],"['ottoman', 'couch']","[['ottoman', 'chair', 'furniture', 'tv', 'bin', 'cap', 'can', 'sofa', 'salt', 'mat', 'couch'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
368,9091,scene0650_00-sofa_chair-3-10-11-13,Choose the single sofa chair.,True,308,518,scene0650_00,sofa chair,10,"['choose', 'the', 'single', 'sofa', 'chair']",nr3d,True,True,False,False,False,True,sofa chair,choose the single sofa chair.,[],['sofa chair'],"[['sofa chair', 'sofa bed', 'sofa', 'chair', 'couch', 'couch cushions', 'armchair', 'folded chair', 'furniture', 'office chair', 'seat']]"
369,4375,scene0501_00-sink-2-37-38,"The sink basin on the left, nearest the toilet.",True,18,85,scene0501_00,sink,37,"['the', 'sink', 'basin', 'on', 'the', 'left', 'nearest', 'the', 'toilet']",nr3d,True,True,True,False,False,True,sink,the sink basin on the left.,[],['sink'],"[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products']]"
370,16889,scene0387_00-table-4-14-11-12-13,Big brown table with paper on it,False,129,29,scene0387_00,table,14,"['big', 'brown', 'table', 'with', 'paper', 'on', 'it']",nr3d,True,True,True,True,False,True,table,the table with paper on it.,['paper'],"['paper', 'table']","[['paper', 'toilet paper', 'picture', 'mail', 'envelope', 'paper towel', 'cloth', 'cardboard', 'copier', 'boxes of paper', 'folder'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
371,16976,scene0166_00-door-3-33-5-14,white door closest to window,True,534,564,scene0166_00,door,33,"['white', 'door', 'closest', 'to', 'window']",nr3d,True,True,True,True,False,True,door,the white door closest to the window.,['window'],"['window', 'door']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
372,14586,scene0611_00-door-2-13-12,the door entering the building,False,648,29,scene0611_00,door,13,"['the', 'door', 'entering', 'the', 'building']",nr3d,True,True,False,False,False,True,door,the entrance door.,[],['door'],"[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
373,25571,scene0136_00-trash_can-2-10-11,It's the large trash can on the right and farther away from the door.,True,322,230,scene0136_00,trash can,10,"['it', 'is', 'the', 'large', 'trash', 'can', 'on', 'the', 'right', 'and', 'farther', 'away', 'from', 'the', 'door']",nr3d,True,True,True,False,True,True,trash can,"the large trash can on the right, farther from the door.",['door'],"['door', 'trash can']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
374,27265,scene0330_00-coffee_table-4-16-3-5-17,"This coffee table is in front of a striped sofa with striped and blue cushions, and is right of the other coffee table.",True,353,661,scene0330_00,coffee table,16,"['this', 'coffee', 'table', 'is', 'in', 'front', 'of', 'a', 'striped', 'sofa', 'with', 'striped', 'and', 'blue', 'cushions', 'and', 'is', 'right', 'of', 'the', 'other', 'coffee', 'table']",nr3d,True,True,True,True,False,True,coffee table,the coffee table in front of a striped sofa and right of another coffee table.,['sofa'],"['sofa', 'coffee table']","[['sofa', 'sofa bed', 'sofa chair', 'couch', 'couch cushions', 'furniture', 'seat', 'armchair', 'futon', 'chair', 'tv'], ['coffee table', 'side table', 'end table', 'table', 'dining table', 'tv stand', 'folded table', 'furniture', 'round table', 'kitchen island', 'pool table']]"
375,2732,scene0397_00-window-2-25-21,Choose the window with the suitcases laid out in front of it.,True,308,315,scene0397_00,window,25,"['choose', 'the', 'window', 'with', 'the', 'suitcases', 'laid', 'out', 'in', 'front', 'of', 'it']",nr3d,True,True,True,False,False,True,window,the window with suitcases in front of it.,['suitcase'],"['suitcase', 'window']","[['suitcase', 'luggage', 'briefcase', 'duffel bag', 'instrument case', 'case', 'box', 'lunch box', 'guitar case', 'backpack', 'toolbox'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
376,9298,scene0585_00-trash_can-2-14-18,trash can between two tables in the corner.,True,94,710,scene0585_00,trash can,14,"['trash', 'can', 'between', 'two', 'tables', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True,trash can,the trash can between two tables in the corner.,['table'],"['table', 'trash can']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
377,1015,scene0530_00-door-4-26-12-34-35,"looking at the two doors on top of each other, pick the one on the left",True,384,82,scene0530_00,door,26,"['looking', 'at', 'the', 'two', 'doors', 'on', 'top', 'of', 'each', 'other', 'pick', 'the', 'one', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,door,choose the door on the left when looking at the two doors on top of each other.,[],['door'],"[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
378,27458,scene0022_00-sofa_chair-2-11-12,the sofa chair closest to the round table with 4 chairs.,True,501,132,scene0022_00,sofa chair,11,"['the', 'sofa', 'chair', 'closest', 'to', 'the', 'round', 'table', 'with', 'four', 'chairs']",nr3d,True,True,True,False,False,True,sofa chair,the sofa chair closest to the round table.,['round table'],"['round table', 'sofa chair']","[['round table', 'table', 'dining table', 'picture', 'plate', 'side table', 'furniture', 'bowl', 'end table', 'structure', 'board'], ['sofa chair', 'sofa bed', 'sofa', 'chair', 'couch', 'couch cushions', 'armchair', 'folded chair', 'furniture', 'office chair', 'seat']]"
379,20850,scene0006_00-picture-4-23-24-25-26,The bottom left picture of the four pictures.,True,137,596,scene0006_00,picture,23,"['the', 'bottom', 'left', 'picture', 'of', 'the', 'four', 'pictures']",nr3d,True,True,True,False,False,True,picture,the bottom left picture.,[],['picture'],"[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
380,15054,scene0143_00-lamp-3-14-10-18,The lamp on the nightstand to the right of the bed.,True,324,99,scene0143_00,lamp,14,"['the', 'lamp', 'on', 'the', 'nightstand', 'to', 'the', 'right', 'of', 'the', 'bed']",nr3d,True,True,True,False,False,True,lamp,the lamp on the nightstand to the right of the bed.,"['bed', 'nightstand']","['bed', 'nightstand', 'lamp']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['nightstand', 'side table', 'end table', 'drawer', 'table', 'dresser', 'tv stand', 'desk', 'bookshelf', 'coffee table', 'night light'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
381,10530,scene0688_00-sign-4-24-6-14-15,"It is the sign on the wall by itself, with some purses shoes.",True,56,132,scene0688_00,sign,24,"['it', 'is', 'the', 'sign', 'on', 'the', 'wall', 'by', 'itself', 'with', 'some', 'purses', 'shoes']",nr3d,True,True,True,False,False,True,sign,the sign on the wall by itself.,['wall'],"['wall', 'sign']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['sign', 'poster', 'picture', 'display', 'board', 'card', 'stand', 'whiteboard', 'plate', 'block', 'postcard']]"
382,10322,scene0271_00-picture-5-27-16-28-32-38,The green box is the framed picture above the chair and desk in the corner.,True,332,290,scene0271_00,picture,27,"['the', 'green', 'box', 'is', 'the', 'framed', 'picture', 'above', 'the', 'chair', 'and', 'desk', 'in', 'the', 'corner']",nr3d,True,True,True,True,False,True,frame,the framed picture above the chair and desk in the corner.,"['chair', 'desk']","['chair', 'desk', 'frame']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['frame', 'picture', 'structure', 'display', 'block', 'object', 'glass', 'case', 'stand', 'machine', 'card']]"
383,8217,scene0297_00-table-3-16-13-14,The small black table in front of the lounge.,False,492,648,scene0297_00,table,16,"['the', 'small', 'black', 'table', 'in', 'front', 'of', 'the', 'lounge']",nr3d,True,True,True,True,True,True,table,the small black table in front of the lounge.,['couch'],"['couch', 'table']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
384,16145,scene0056_00-table-3-17-15-16,The only table standing alone by the white chairs.,True,373,27,scene0056_00,table,17,"['the', 'only', 'table', 'standing', 'alone', 'by', 'the', 'white', 'chairs']",nr3d,True,True,True,True,False,True,table,the table standing alone by the white chairs.,['chair'],"['chair', 'table']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
385,5151,scene0540_00-kitchen_cabinet-3-7-2-31,The kitchen cabinet next to the refrigerator.,True,564,192,scene0540_00,kitchen cabinet,7,"['the', 'kitchen', 'cabinet', 'next', 'to', 'the', 'refrigerator']",nr3d,True,True,True,False,False,True,cabinet,the cabinet next to the refrigerator.,['refrigerator'],"['refrigerator', 'cabinet']","[['refrigerator', 'mini fridge', 'vending machine', 'cabinet door', 'kitchen cabinet', 'file cabinet', 'cabinet', 'door', 'oven', 'tv', 'bathroom cabinet'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
386,5681,scene0073_00-suitcase-2-25-26,This suitcase is closer to the dressform.,True,353,629,scene0073_00,suitcase,25,"['this', 'suitcase', 'is', 'closer', 'to', 'the', 'dress', 'form']",nr3d,True,True,False,False,False,True,suitcase,the suitcase closer to the dressform.,['clothes'],"['clothes', 'suitcase']","[['clothes', 'cloth', 'shirt', 'pants', 'picture', 'closet', 'wardrobe closet', 'machine', 'jacket', 'object', 'clothing rack'], ['suitcase', 'luggage', 'briefcase', 'duffel bag', 'instrument case', 'case', 'box', 'lunch box', 'guitar case', 'backpack', 'toolbox']]"
