,scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train,summarized_utterance,target_object,anchor_objects,referential_order,ref_objects_rel
830,scene0002_01,51,[50],choose the window that is near the fireplace,scene0002_01-window-2-51-50,horizontal,closest,window,['fireplace'],[29],"['choose', 'the', 'window', 'that', 'is', 'near', 'the', 'fireplace']",sr3d,True,True,True,choose the window that is near the fireplace,window,"['fireplace', 'window']","['fireplace', 'window']","[['fireplace', 'oven', 'stove', 'bookshelf', 'tv stand', 'furniture', 'heater', 'candle', 'couch', 'decoration', 'structure'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
831,scene0114_00,14,[13],choose the desk that is close to the radiator,scene0114_00-desk-2-14-13,horizontal,closest,desk,['radiator'],[16],"['choose', 'the', 'desk', 'that', 'is', 'close', 'to', 'the', 'radiator']",sr3d,True,True,True,choose the desk that is close to the radiator,desk,"['radiator', 'desk']","['radiator', 'desk']","[['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
832,scene0092_01,1,[2],the bookshelf that is far away from the keyboard,scene0092_01-bookshelf-2-1-2,horizontal,farthest,bookshelf,['keyboard'],[25],"['the', 'bookshelf', 'that', 'is', 'far', 'away', 'from', 'the', 'keyboard']",sr3d,True,True,True,the bookshelf that is far away from the keyboard,bookshelf,"['keyboard', 'bookshelf']","['keyboard', 'bookshelf']","[['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block'], ['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case']]"
833,scene0515_02,61,[13],the door that is in the center of the stove and the laundry hamper,scene0515_02-door-2-61-13,between,between,door,"['stove', 'laundry hamper']","[46, 85]","['the', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stove', 'and', 'the', 'laundry', 'hamper']",sr3d,True,True,True,the door that is in the center of the stove and the laundry hamper,door,"['stove', 'laundry hamper', 'door']","['stove', 'laundry hamper', 'door']","[['stove', 'stovetop', 'oven', 'heater', 'machine', 'microwave', 'toaster', 'picture', 'pot', 'vent', 'step'], ['laundry hamper', 'laundry basket', 'laundry bag', 'hamper', 'recycling bin', 'trash can', 'clothes dryer', 'trash bin', 'storage bin', 'washing machine', 'plastic storage bin'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
834,scene0340_02,17,"[13, 15]",find the door that is close to the telephone,scene0340_02-door-3-17-13-15,horizontal,closest,door,['telephone'],[29],"['find', 'the', 'door', 'that', 'is', 'close', 'to', 'the', 'telephone']",sr3d,True,True,True,find the door that is close to the telephone,door,"['telephone', 'door']","['telephone', 'door']","[['telephone', 'tv', 'mail', 'headphones', 'picture', 'remote', 'switch', 'iron', 'clock', 'block', 'pipe'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
835,scene0238_00,31,"[6, 42]",select the file cabinet that is far away from the window,scene0238_00-file_cabinet-3-31-6-42,horizontal,farthest,file cabinet,['window'],[43],"['select', 'the', 'file', 'cabinet', 'that', 'is', 'far', 'away', 'from', 'the', 'window']",sr3d,True,True,True,select the file cabinet that is far away from the window,file cabinet,"['window', 'file cabinet']","['window', 'file cabinet']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['file cabinet', 'cabinet', 'cabinet door', 'file organizer', 'wardrobe cabinet', 'storage bin', 'drawer', 'kitchen cabinet', 'storage box', 'bathroom cabinet', 'folder']]"
836,scene0597_02,16,[22],find the box that is far away from the kitchen counter,scene0597_02-box-2-16-22,horizontal,farthest,box,['kitchen counter'],[4],"['find', 'the', 'box', 'that', 'is', 'far', 'away', 'from', 'the', 'kitchen', 'counter']",sr3d,True,True,True,find the box that is far away from the kitchen counter,box,"['kitchen counter', 'box']","['kitchen counter', 'box']","[['kitchen counter', 'bathroom counter', 'kitchen island', 'kitchen cabinet', 'counter', 'breakfast bar', 'dining table', 'table', 'workbench', 'drawer', 'coffee maker'], ['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate']]"
837,scene0515_01,20,[73],select the sink that is near the bathtub,scene0515_01-sink-2-20-73,horizontal,closest,sink,['bathtub'],[40],"['select', 'the', 'sink', 'that', 'is', 'near', 'the', 'bathtub']",sr3d,True,True,True,select the sink that is near the bathtub,sink,"['bathtub', 'sink']","['bathtub', 'sink']","[['bathtub', 'bath products', 'bath walls', 'urinal', 'shower', 'sink', 'shower floor', 'toilet', 'bed', 'bathroom counter', 'boat'], ['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products']]"
838,scene0000_02,20,[21],find the nightstand that is far from the tv stand,scene0000_02-nightstand-2-20-21,horizontal,farthest,nightstand,['tv stand'],[13],"['find', 'the', 'nightstand', 'that', 'is', 'far', 'from', 'the', 'tv', 'stand']",sr3d,True,True,True,find the nightstand that is far from the tv stand,nightstand,"['tv stand', 'nightstand']","['tv stand', 'nightstand']","[['tv stand', 'tv', 'side table', 'end table', 'furniture', 'bookshelf', 'coffee table', 'storage shelf', 'dresser', 'desk', 'step stool'], ['nightstand', 'side table', 'end table', 'drawer', 'table', 'dresser', 'tv stand', 'desk', 'bookshelf', 'coffee table', 'night light']]"
839,scene0002_01,39,[38],find the armchair that is close to the coffee maker,scene0002_01-armchair-2-39-38,horizontal,closest,armchair,['coffee maker'],[27],"['find', 'the', 'armchair', 'that', 'is', 'close', 'to', 'the', 'coffee', 'maker']",sr3d,True,True,True,find the armchair that is close to the coffee maker,armchair,"['coffee maker', 'armchair']","['coffee maker', 'armchair']","[['coffee maker', 'coffee mug', 'coffee kettle', 'water cooler', 'kettle', 'machine', 'printer', 'cup', 'microwave', 'dispenser', 'rice cooker'], ['armchair', 'chair', 'office chair', 'furniture', 'rocking chair', 'folded chair', 'couch', 'sofa chair', 'seat', 'carseat', 'footstool']]"
840,scene0392_01,23,[44],choose the cabinet that is in the middle of the closet and the refrigerator,scene0392_01-cabinet-2-23-44,between,between,cabinet,"['closet', 'refrigerator']","[5, 35]","['choose', 'the', 'cabinet', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'closet', 'and', 'the', 'refrigerator']",sr3d,True,True,True,choose the cabinet that is in the middle of the closet and the refrigerator,cabinet,"['closet', 'refrigerator', 'cabinet']","['closet', 'refrigerator', 'cabinet']","[['closet', 'wardrobe closet', 'closet door', 'closet rod', 'closet wall', 'closet shelf', 'closet floor', 'clothes', 'wardrobe cabinet', 'toilet', 'bookshelf'], ['refrigerator', 'mini fridge', 'vending machine', 'cabinet door', 'kitchen cabinet', 'file cabinet', 'cabinet', 'door', 'oven', 'tv', 'bathroom cabinet'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
841,scene0642_01,48,"[40, 41, 43, 45]","facing the front of the sink, select the towel that is on the left of it",scene0642_01-towel-5-48-40-41-43-45,allocentric,left,towel,['sink'],[47],"['facing', 'the', 'front', 'of', 'the', 'sink', 'select', 'the', 'towel', 'that', 'is', 'on', 'the', 'left', 'of', 'it']",sr3d,True,True,True,"facing the front of the sink, select the towel that is on the left of it",towel,"['sink', 'towel']","['sink', 'towel']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock']]"
842,scene0286_00,19,[20],find the lamp that is far from the pillow,scene0286_00-lamp-2-19-20,horizontal,farthest,lamp,['pillow'],[39],"['find', 'the', 'lamp', 'that', 'is', 'far', 'from', 'the', 'pillow']",sr3d,True,True,True,find the lamp that is far from the pillow,lamp,"['pillow', 'lamp']","['pillow', 'lamp']","[['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
843,scene0451_03,9,[26],choose the curtain that is farthest from the bench,scene0451_03-curtain-2-9-26,horizontal,farthest,curtain,['bench'],[31],"['choose', 'the', 'curtain', 'that', 'is', 'farthest', 'from', 'the', 'bench']",sr3d,True,True,True,choose the curtain that is farthest from the bench,curtain,"['bench', 'curtain']","['bench', 'curtain']","[['bench', 'table', 'chair', 'piano bench', 'armchair', 'couch', 'side table', 'seat', 'workbench', 'desk', 'furniture'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
844,scene0336_00,46,"[21, 31]",find the cabinet that is near the monitor,scene0336_00-cabinet-3-46-21-31,horizontal,closest,cabinet,['monitor'],[20],"['find', 'the', 'cabinet', 'that', 'is', 'near', 'the', 'monitor']",sr3d,True,True,True,find the cabinet that is near the monitor,cabinet,"['monitor', 'cabinet']","['monitor', 'cabinet']","[['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
845,scene0242_02,6,"[7, 8]",find the chair that is next to the backpack,scene0242_02-chair-3-6-7-8,horizontal,closest,chair,['backpack'],[10],"['find', 'the', 'chair', 'that', 'is', 'next', 'to', 'the', 'backpack']",sr3d,True,True,True,find the chair that is next to the backpack,chair,"['backpack', 'chair']","['backpack', 'chair']","[['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
846,scene0166_02,13,[12],the table that is closer to the couch,scene0166_02-table-2-13-12,horizontal,closest,table,['couch'],[2],"['the', 'table', 'that', 'is', 'closer', 'to', 'the', 'couch']",sr3d,True,True,True,the table that is closer to the couch,table,"['couch', 'table']","['couch', 'table']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
847,scene0014_00,10,[20],find the door that is near the paper towel dispenser,scene0014_00-door-2-10-20,horizontal,closest,door,['paper towel dispenser'],[22],"['find', 'the', 'door', 'that', 'is', 'near', 'the', 'paper', 'towel', 'dispenser']",sr3d,True,True,True,find the door that is near the paper towel dispenser,door,"['paper towel dispenser', 'door']","['paper towel dispenser', 'door']","[['paper towel dispenser', 'toilet paper dispenser', 'hand dryer', 'toilet paper holder', 'paper towel', 'toilet seat cover dispenser', 'soap dispenser', 'toilet paper', 'paper towel roll', 'hand towel', 'bathroom stall'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
848,scene0093_00,11,[10],choose the cabinet that is far away from the window,scene0093_00-cabinet-2-11-10,horizontal,farthest,cabinet,['window'],[13],"['choose', 'the', 'cabinet', 'that', 'is', 'far', 'away', 'from', 'the', 'window']",sr3d,True,True,True,choose the cabinet that is far away from the window,cabinet,"['window', 'cabinet']","['window', 'cabinet']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
849,scene0054_00,43,"[44, 46, 48, 49, 93]",select the door that is close to the printer,scene0054_00-door-6-43-44-46-48-49-93,horizontal,closest,door,['printer'],[41],"['select', 'the', 'door', 'that', 'is', 'close', 'to', 'the', 'printer']",sr3d,True,True,True,select the door that is close to the printer,door,"['printer', 'door']","['printer', 'door']","[['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
850,scene0673_05,1,[0],select the couch that is far from the stove,scene0673_05-couch-2-1-0,horizontal,farthest,couch,['stove'],[108],"['select', 'the', 'couch', 'that', 'is', 'far', 'from', 'the', 'stove']",sr3d,True,True,True,select the couch that is far from the stove,couch,"['stove', 'couch']","['stove', 'couch']","[['stove', 'stovetop', 'oven', 'heater', 'machine', 'microwave', 'toaster', 'picture', 'pot', 'vent', 'step'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
851,scene0429_00,25,[11],select the trash can that is far from the picture,scene0429_00-trash_can-2-25-11,horizontal,farthest,trash can,['picture'],[10],"['select', 'the', 'trash', 'can', 'that', 'is', 'far', 'from', 'the', 'picture']",sr3d,True,True,True,select the trash can that is far from the picture,trash can,"['picture', 'trash can']","['picture', 'trash can']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
852,scene0336_00,0,"[24, 65]",find the bookshelf that is farthest from the trash can,scene0336_00-bookshelf-3-0-24-65,horizontal,farthest,bookshelf,['trash can'],[17],"['find', 'the', 'bookshelf', 'that', 'is', 'farthest', 'from', 'the', 'trash', 'can']",sr3d,True,True,True,find the bookshelf that is farthest from the trash can,bookshelf,"['trash can', 'bookshelf']","['trash can', 'bookshelf']","[['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container'], ['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case']]"
853,scene0588_01,0,[1],choose the plant that is closer to the doors,scene0588_01-plant-2-0-1,horizontal,closest,plant,['doors'],[16],"['choose', 'the', 'plant', 'that', 'is', 'closer', 'to', 'the', 'doors']",sr3d,True,True,True,choose the plant that is closer to the doors,plant,"['door', 'plant']","['door', 'plant']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container']]"
854,scene0673_01,26,[8],choose the backpack that is far away from the mouse,scene0673_01-backpack-2-26-8,horizontal,farthest,backpack,['mouse'],[48],"['choose', 'the', 'backpack', 'that', 'is', 'far', 'away', 'from', 'the', 'mouse']",sr3d,True,True,True,choose the backpack that is far away from the mouse,backpack,"['mouse', 'backpack']","['mouse', 'backpack']","[['mouse', 'picture', 'bear', 'machine', 'fish', 'shoe', 'object', 'remote', 'heater', 'person', 'case'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag']]"
855,scene0380_01,6,"[5, 7]",choose the chair that is next to the trash can,scene0380_01-chair-3-6-5-7,horizontal,closest,chair,['trash can'],[16],"['choose', 'the', 'chair', 'that', 'is', 'next', 'to', 'the', 'trash', 'can']",sr3d,True,True,True,choose the chair that is next to the trash can,chair,"['trash can', 'chair']","['trash can', 'chair']","[['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
